transaction_id,timestamp,amount,user_id,merchant_category,device,location,ip_address,user_transaction_count,is_fraud
TXN0010774,2025-07-14 01:43:02.652966,13736.633895163788,USER00390,Entertainment,Web,Bangalore,153.2.24.66,44,1
TXN0010775,2025-08-16 19:20:41.652966,569.8885747821574,USER00220,Utilities,Web,Kochi,147.149.91.66,37,0
TXN0010776,2025-09-09 01:47:47.652966,352.3491172825482,USER00394,Food,iOS,Bhopal,159.230.46.206,42,0
TXN0010777,2025-08-22 19:12:39.652966,335.54274975443,USER00268,Food,Web,Jaipur,198.159.116.111,26,1
TXN0010778,2025-09-06 00:21:23.652966,60566.59252582269,USER00494,Electronics,Web,Bhopal,149.182.43.231,37,0
TXN0010779,2025-09-20 07:03:22.652966,358.2449514218305,USER00118,Healthcare,iOS,Bhopal,140.33.33.35,49,0
TXN0010780,2025-08-22 21:25:36.652966,31786.04107855132,USER00066,Retail,iOS,Ahmedabad,181.68.82.226,41,0
TXN0010781,2025-09-27 11:39:24.652966,262.1412913277968,USER00387,Healthcare,iOS,Bangalore,102.108.28.215,49,0
TXN0010782,2025-07-30 12:48:32.652966,129.80186270924185,USER00193,Food,Android,Ahmedabad,220.219.131.64,37,0
TXN0010783,2025-08-15 00:58:10.652966,474.40158415414646,USER00320,Entertainment,Android,Bangalore,112.59.47.255,37,0
TXN0010784,2025-08-31 10:42:17.652966,1651.164600955073,USER00035,Electronics,Web,Hyderabad,162.38.20.39,39,0
TXN0010785,2025-08-06 21:37:32.652966,1029.4061510209551,USER00408,Groceries,Web,Bhopal,110.58.15.134,41,0
TXN0010786,2025-09-17 19:41:40.652966,152.27865079467335,USER00175,Electronics,Web,Mumbai,200.18.24.169,45,0
TXN0010787,2025-09-05 12:42:05.652966,244.87721217014237,USER00112,Entertainment,Android,Chennai,147.23.159.174,36,0
TXN0010788,2025-09-07 11:06:37.652966,7193.514154809079,USER00308,Food,Android,Ahmedabad,199.213.205.177,31,0
TXN0010789,2025-09-18 16:24:52.652966,206.05456294829503,USER00290,Electronics,iOS,Hyderabad,122.10.102.183,46,0
TXN0010790,2025-09-25 21:37:35.652966,109.89581923801032,USER00340,Electronics,iOS,Kochi,153.241.92.69,39,0
TXN0010791,2025-07-08 12:42:25.652966,64095.653381800264,USER00080,Utilities,Android,Kolkata,217.117.93.4,42,0
TXN0010792,2025-07-20 10:40:45.652966,212.17574292857034,USER00478,Groceries,Android,Hyderabad,142.174.109.92,45,0
TXN0010793,2025-09-26 18:04:07.652966,1358.1043269379973,USER00111,Transport,Android,Pune,178.137.11.251,44,0
TXN0010794,2025-09-25 23:36:14.652966,82438.73675544951,USER00487,Transport,Web,Mumbai,204.223.182.236,38,0
TXN0010795,2025-08-15 14:42:27.652966,60374.170146985685,USER00409,Retail,iOS,Bangalore,221.204.161.159,33,0
TXN0010796,2025-07-10 15:13:39.652966,350.62799173854563,USER00453,Groceries,Web,Bhopal,154.180.84.51,33,0
TXN0010797,2025-07-09 22:35:39.652966,65216.02558393653,USER00413,Electronics,iOS,Bhopal,165.216.120.37,46,0
TXN0010798,2025-08-09 02:08:23.652966,156.75282647530253,USER00485,Food,Android,Mumbai,142.151.175.121,46,0
TXN0010799,2025-09-27 08:08:56.652966,62.97223224301701,USER00092,Groceries,Web,Jaipur,166.232.133.33,43,0
TXN0010800,2025-07-19 12:26:43.652966,7143.356821946125,USER00448,Transport,iOS,Chennai,119.207.17.135,43,0
TXN0010801,2025-07-30 03:44:26.652966,1505.3692855948013,USER00437,Entertainment,Web,Delhi,219.61.80.74,42,0
TXN0010802,2025-07-09 15:05:01.652966,16.766470336012134,USER00186,Retail,Android,Bhopal,141.109.136.138,56,0
TXN0010803,2025-07-12 18:37:20.652966,1135.3076319098802,USER00041,Transport,iOS,Kochi,246.148.142.232,33,0
TXN0010804,2025-07-18 03:43:00.652966,943.3386140185173,USER00087,Retail,Android,Kolkata,177.155.181.202,38,0
TXN0010805,2025-07-28 22:46:36.652966,178.27969781233705,USER00224,Groceries,iOS,Delhi,179.154.168.41,45,0
TXN0010806,2025-07-13 00:49:11.652966,81988.94360982787,USER00494,Electronics,Web,Pune,167.90.60.188,37,0
TXN0010807,2025-09-07 20:06:09.652966,905.7580129334623,USER00051,Retail,iOS,Chennai,218.71.47.131,48,0
TXN0010808,2025-07-16 12:32:29.652966,315.9895763484491,USER00126,Healthcare,Web,Kolkata,133.194.28.245,42,0
TXN0010809,2025-08-19 08:18:48.652966,176.80222305854392,USER00146,Food,Android,Jaipur,116.112.103.43,40,0
TXN0010810,2025-07-16 18:28:10.652966,651.374464246158,USER00041,Utilities,Android,Bhopal,169.119.66.225,33,0
TXN0010811,2025-09-25 02:39:55.652966,311.2427926346777,USER00355,Healthcare,iOS,Delhi,203.144.203.59,39,0
TXN0010812,2025-07-21 23:44:05.652966,5031.365129650261,USER00445,Food,Android,Kochi,133.108.180.165,40,0
TXN0010813,2025-08-21 17:04:25.652966,499.5828745445317,USER00363,Retail,iOS,Kolkata,167.187.75.171,41,0
TXN0010814,2025-09-01 01:26:35.652966,29490.777905591964,USER00024,Healthcare,Web,Chennai,246.57.106.226,42,0
TXN0010815,2025-07-04 08:39:20.652966,67.40046574753866,USER00303,Healthcare,iOS,Bangalore,144.5.211.239,35,0
TXN0010816,2025-07-30 14:55:04.652966,1143.2892748977165,USER00284,Food,iOS,Kochi,212.111.30.235,47,1
TXN0010817,2025-08-11 14:23:03.652966,1033.9921230288369,USER00036,Entertainment,iOS,Mumbai,243.13.123.109,45,0
TXN0010818,2025-09-06 09:53:55.652966,337.78973588382013,USER00277,Food,Android,Bhopal,165.204.202.82,39,0
TXN0010819,2025-08-23 17:25:06.652966,321.1521529083448,USER00184,Transport,Web,Hyderabad,113.245.175.108,37,0
TXN0010820,2025-07-14 23:25:46.652966,780.5846856362309,USER00325,Electronics,iOS,Pune,244.59.44.97,45,1
TXN0010821,2025-08-17 04:03:43.652966,144.95189267823662,USER00154,Electronics,Web,Mumbai,240.80.42.107,44,0
TXN0010822,2025-08-04 19:39:13.652966,144.85074817577927,USER00498,Transport,Android,Hyderabad,182.6.226.120,33,0
TXN0010823,2025-08-11 22:45:26.652966,179.11463311115443,USER00182,Entertainment,iOS,Mumbai,228.155.164.173,31,0
TXN0010824,2025-08-14 06:03:08.652966,54.25652654539011,USER00471,Healthcare,iOS,Hyderabad,102.185.18.200,44,0
TXN0010825,2025-09-11 18:46:14.652966,73296.43245589503,USER00300,Entertainment,Web,Chennai,230.60.177.48,45,0
TXN0010826,2025-09-02 18:00:26.652966,75.43425426217573,USER00417,Entertainment,Web,Hyderabad,122.135.212.68,38,0
TXN0010827,2025-07-04 05:50:27.652966,430.0779513207925,USER00154,Food,Web,Mumbai,217.170.202.208,44,0
TXN0010828,2025-07-30 11:04:01.652966,371.87541607196107,USER00377,Groceries,iOS,Mumbai,141.36.240.201,43,0
TXN0010829,2025-07-20 12:19:36.652966,1643.689961634301,USER00150,Retail,iOS,Bangalore,141.236.90.158,44,0
TXN0010830,2025-07-08 06:27:59.652966,71249.0163492082,USER00404,Healthcare,Web,Hyderabad,158.63.156.137,36,0
TXN0010831,2025-07-04 07:07:57.652966,135.9862865047295,USER00002,Electronics,Web,Bangalore,192.209.179.42,43,0
TXN0010832,2025-09-24 19:12:36.652966,1470.176560891229,USER00297,Food,Web,Pune,168.231.175.104,34,0
TXN0010833,2025-09-18 00:33:13.652966,1522.3221227574538,USER00054,Retail,Android,Kochi,108.35.151.132,38,0
TXN0010834,2025-07-24 17:08:50.652966,388.2081231567443,USER00441,Transport,iOS,Chennai,198.108.124.133,48,0
TXN0010835,2025-09-21 05:21:08.652966,429.5534897197668,USER00402,Entertainment,Web,Bhopal,182.166.145.170,37,0
TXN0010836,2025-08-21 14:35:13.652966,915.8520889444336,USER00389,Healthcare,Android,Jaipur,100.45.64.72,43,0
TXN0010837,2025-09-02 17:58:41.652966,482.70469016198143,USER00246,Utilities,iOS,Pune,135.37.152.51,50,0
TXN0010838,2025-08-03 18:26:04.652966,0.7096133799735094,USER00480,Groceries,Android,Chennai,152.40.65.27,46,0
TXN0010839,2025-08-11 03:05:41.652966,71.4631942376169,USER00046,Healthcare,Web,Jaipur,191.125.28.119,31,0
TXN0010840,2025-08-27 08:15:47.652966,408.8069233040896,USER00075,Transport,Android,Kolkata,106.77.94.77,38,0
TXN0010841,2025-08-04 10:32:52.652966,33842.47947327377,USER00149,Groceries,Android,Chennai,110.84.158.35,53,0
TXN0010842,2025-09-03 19:48:58.652966,131.76908250884165,USER00406,Healthcare,Web,Delhi,227.218.208.224,48,0
TXN0010843,2025-09-02 21:11:31.652966,485.9408054678432,USER00003,Transport,Web,Jaipur,111.206.103.81,38,0
TXN0010844,2025-09-16 13:13:02.652966,79.65838887141575,USER00009,Retail,iOS,Bhopal,241.84.193.209,44,0
TXN0010845,2025-08-02 20:07:57.652966,67.87324073264737,USER00002,Healthcare,Android,Lucknow,214.148.30.9,43,0
TXN0010846,2025-08-18 08:35:29.652966,27.563364477845607,USER00238,Retail,Web,Ahmedabad,101.246.249.113,43,0
TXN0010847,2025-08-28 18:24:22.652966,1140.391284354126,USER00028,Utilities,Web,Hyderabad,183.150.209.94,40,0
TXN0010848,2025-09-04 19:20:20.652966,579.5527497133914,USER00290,Food,Web,Mumbai,193.179.9.59,46,0
TXN0010849,2025-09-07 19:35:36.652966,33169.56343715888,USER00181,Healthcare,iOS,Ahmedabad,136.46.111.186,37,1
TXN0010850,2025-08-22 15:09:37.652966,50650.477600048784,USER00315,Entertainment,Android,Chennai,185.96.26.60,45,1
TXN0010851,2025-09-21 21:34:16.652966,284.24730770107175,USER00266,Transport,Web,Mumbai,141.173.113.129,38,0
TXN0010852,2025-08-24 09:48:30.652966,2264.4067840215143,USER00083,Electronics,Android,Bangalore,150.221.132.199,47,0
TXN0010853,2025-08-14 09:18:21.652966,541.4245088142517,USER00349,Retail,Web,Hyderabad,209.113.238.31,45,0
TXN0010854,2025-08-15 15:01:02.652966,73912.16838509972,USER00253,Transport,Web,Delhi,209.243.168.222,37,0
TXN0010855,2025-07-31 16:20:48.652966,488.61623565029197,USER00258,Healthcare,Android,Ahmedabad,176.148.11.107,44,0
TXN0010856,2025-08-26 05:34:32.652966,1422.842893010418,USER00048,Food,Android,Kolkata,122.137.89.93,36,0
TXN0010857,2025-07-14 23:15:33.652966,82.4988131251519,USER00134,Electronics,iOS,Kolkata,130.37.133.169,44,0
TXN0010858,2025-09-27 08:55:55.652966,27.781528616657365,USER00300,Utilities,iOS,Mumbai,226.92.9.177,45,0
TXN0010859,2025-09-16 19:05:54.652966,368.4680802285763,USER00438,Utilities,Android,Jaipur,195.163.116.83,47,0
TXN0010860,2025-07-31 21:58:07.652966,336.7815793981613,USER00199,Entertainment,Web,Kochi,125.203.166.180,46,0
TXN0010861,2025-07-18 19:57:36.652966,126.21539459054631,USER00292,Transport,iOS,Delhi,181.0.78.198,45,0
TXN0010862,2025-09-16 18:54:38.652966,1656.8677380651027,USER00136,Electronics,Android,Jaipur,252.145.188.7,45,0
TXN0010863,2025-07-27 09:38:41.652966,28716.75881203876,USER00083,Food,iOS,Lucknow,190.106.200.27,47,0
TXN0010864,2025-07-24 04:13:25.652966,97.4426284429095,USER00266,Entertainment,Android,Lucknow,218.81.76.144,38,0
TXN0010865,2025-08-18 04:09:06.652966,290.29740777011364,USER00417,Groceries,Web,Kochi,248.102.76.208,38,0
TXN0010866,2025-08-07 06:22:43.652966,40.881605524545954,USER00485,Retail,iOS,Mumbai,199.7.50.15,46,0
TXN0010867,2025-07-30 03:12:47.652966,358.74390138957665,USER00358,Retail,iOS,Lucknow,202.174.92.176,42,0
TXN0010868,2025-09-14 21:25:49.652966,235.52107255275249,USER00219,Electronics,iOS,Ahmedabad,172.159.100.16,45,0
TXN0010869,2025-09-22 05:58:24.652966,264.4853013599927,USER00349,Transport,iOS,Bangalore,180.89.108.217,45,0
TXN0010870,2025-07-06 18:02:41.652966,747.2843039551773,USER00019,Retail,Android,Bangalore,126.130.48.221,38,0
TXN0010871,2025-07-16 13:26:13.652966,159.0480865477655,USER00018,Food,Android,Pune,159.227.9.235,36,0
TXN0010872,2025-08-05 10:36:53.652966,61508.40248100826,USER00371,Utilities,iOS,Pune,141.254.133.71,33,0
TXN0010873,2025-07-29 18:26:30.652966,271.7903650679673,USER00179,Retail,Web,Pune,107.23.178.27,47,1
TXN0010874,2025-08-15 10:10:09.652966,670.8468768927355,USER00023,Transport,Android,Kochi,146.150.2.226,41,0
TXN0010875,2025-07-18 07:26:15.652966,594.302827611115,USER00385,Food,Android,Pune,245.116.226.242,46,0
TXN0010876,2025-08-31 05:17:47.652966,32.83403290239144,USER00315,Transport,Web,Bangalore,243.42.24.134,45,1
TXN0010877,2025-09-29 21:09:59.652966,90835.46646171529,USER00244,Retail,iOS,Ahmedabad,230.189.51.178,37,0
TXN0010878,2025-07-17 18:27:04.652966,1456.598463699748,USER00107,Utilities,iOS,Mumbai,252.12.183.135,45,0
TXN0010879,2025-09-09 06:25:34.652966,240.5182340789365,USER00131,Food,Android,Bangalore,143.151.228.144,30,0
TXN0010880,2025-08-23 03:09:42.652966,18885.708612124537,USER00010,Utilities,Web,Ahmedabad,111.157.53.157,29,0
TXN0010881,2025-07-29 20:27:22.652966,71.48893405374861,USER00379,Healthcare,Web,Delhi,227.53.133.3,43,1
TXN0010882,2025-07-19 20:31:40.652966,1694.7475271097956,USER00199,Utilities,Android,Pune,231.237.249.178,46,0
TXN0010883,2025-07-19 04:24:01.652966,972.5568323236474,USER00305,Transport,iOS,Chennai,119.165.205.82,48,1
TXN0010884,2025-09-21 15:34:05.652966,507.21487379557936,USER00312,Food,iOS,Hyderabad,134.58.102.233,28,0
TXN0010885,2025-09-08 21:48:07.652966,53227.69966286694,USER00090,Groceries,Web,Jaipur,249.17.32.203,33,0
TXN0010886,2025-09-07 10:15:45.652966,335.95928121412203,USER00144,Utilities,Web,Ahmedabad,241.144.7.157,43,0
TXN0010887,2025-09-27 23:54:48.652966,41.644670373275574,USER00295,Food,Web,Chennai,222.206.120.117,47,0
TXN0010888,2025-09-04 20:30:19.652966,628.821267333559,USER00109,Groceries,Web,Pune,102.158.241.51,39,0
TXN0010889,2025-09-17 07:00:11.652966,170.82640783195305,USER00352,Entertainment,Web,Bangalore,178.52.160.95,30,0
TXN0010890,2025-07-17 01:25:44.652966,148.60937046330227,USER00204,Electronics,Web,Jaipur,228.154.70.239,34,0
TXN0010891,2025-07-17 19:32:03.652966,28.80411418715065,USER00044,Food,Web,Bhopal,197.251.233.142,44,0
TXN0010892,2025-07-25 06:08:35.652966,61.67934629503902,USER00008,Electronics,Web,Delhi,126.221.172.123,33,0
TXN0010893,2025-07-13 12:13:14.652966,51780.15549286649,USER00392,Electronics,Web,Hyderabad,213.143.208.192,38,0
TXN0010894,2025-07-06 03:40:24.652966,408.0860469667863,USER00301,Retail,Android,Kolkata,212.175.214.105,49,0
TXN0010895,2025-08-01 21:34:31.652966,75232.51473091151,USER00395,Retail,iOS,Chennai,213.51.193.151,46,0
TXN0010896,2025-08-26 22:31:27.652966,2630.802716546655,USER00353,Retail,Android,Delhi,160.203.34.58,44,0
TXN0010897,2025-07-14 10:29:17.652966,43683.32072015609,USER00153,Healthcare,Android,Jaipur,124.207.188.190,37,0
TXN0010898,2025-08-13 23:07:42.652966,278.0788006035365,USER00017,Entertainment,Web,Kolkata,135.159.36.253,35,0
TXN0010899,2025-07-27 10:34:34.652966,81508.97866536869,USER00479,Food,Web,Mumbai,130.220.252.154,46,0
TXN0010900,2025-08-07 01:10:55.652966,92.9872538442942,USER00339,Healthcare,Web,Kolkata,225.83.161.208,36,0
TXN0010901,2025-07-20 01:41:30.652966,1031.2309439492242,USER00237,Entertainment,Android,Pune,163.139.104.88,48,0
TXN0010902,2025-07-22 01:49:48.652966,60.49770943335147,USER00439,Utilities,Web,Bangalore,183.44.5.62,36,0
TXN0010903,2025-08-25 18:28:25.652966,69.81381884971,USER00335,Healthcare,Web,Pune,120.13.84.103,36,0
TXN0010904,2025-09-08 19:31:34.652966,1388.600715893221,USER00056,Retail,iOS,Hyderabad,130.137.34.138,50,0
TXN0010905,2025-07-05 12:36:54.652966,50.206008645562896,USER00044,Utilities,Web,Pune,119.27.43.45,44,0
TXN0010906,2025-09-04 18:38:06.652966,36.06054940147458,USER00309,Retail,iOS,Jaipur,133.23.41.232,44,0
TXN0010907,2025-08-01 22:18:57.652966,1805.5405007468848,USER00241,Electronics,Android,Delhi,178.239.132.47,40,0
TXN0010908,2025-08-04 13:00:18.652966,86917.79030765008,USER00419,Utilities,iOS,Bhopal,180.243.223.49,41,0
TXN0010909,2025-07-16 12:31:07.652966,366.414877355558,USER00039,Transport,Web,Delhi,250.140.66.96,36,0
TXN0010910,2025-08-07 08:44:18.652966,909.5901462861124,USER00130,Retail,Web,Mumbai,228.28.95.34,54,0
TXN0010911,2025-08-14 16:41:56.652966,315.32871989288265,USER00098,Electronics,iOS,Kochi,144.131.164.78,39,0
TXN0010912,2025-08-23 13:45:50.652966,255.71008927252208,USER00281,Entertainment,iOS,Delhi,167.244.4.12,26,0
TXN0010913,2025-07-17 22:39:48.652966,1424.1582784253394,USER00422,Entertainment,Web,Bangalore,227.22.92.236,38,0
TXN0010914,2025-08-22 23:15:42.652966,1394.2140179522912,USER00452,Electronics,iOS,Bhopal,232.185.229.137,41,0
TXN0010915,2025-07-31 10:28:07.652966,271.29489484861733,USER00080,Entertainment,iOS,Pune,149.209.147.83,42,0
TXN0010916,2025-07-13 22:52:33.652966,70.53281485133022,USER00288,Groceries,Web,Bangalore,184.140.91.158,55,1
TXN0010917,2025-09-29 12:33:00.652966,677.7875514206576,USER00335,Transport,Android,Bhopal,218.31.88.197,36,0
TXN0010918,2025-07-04 13:51:48.652966,966.9202084691791,USER00234,Electronics,Android,Kochi,127.163.149.204,45,0
TXN0010919,2025-08-10 10:28:55.652966,697.7906168154939,USER00334,Transport,Web,Ahmedabad,203.223.67.0,37,0
TXN0010920,2025-08-19 15:30:33.652966,675.6965765943111,USER00169,Groceries,iOS,Bangalore,223.89.235.76,38,0
TXN0010921,2025-09-14 18:33:38.652966,49840.71080114629,USER00079,Utilities,Android,Delhi,133.120.59.224,47,0
TXN0010922,2025-07-16 06:33:09.652966,97399.6354326598,USER00071,Retail,iOS,Lucknow,106.210.123.106,35,0
TXN0010923,2025-08-15 15:05:45.652966,10.616494951648638,USER00263,Transport,Web,Lucknow,177.141.179.118,41,0
TXN0010924,2025-08-02 05:56:43.652966,362.41803434888556,USER00200,Retail,iOS,Chennai,249.225.184.23,25,0
TXN0010925,2025-07-17 07:24:50.652966,3.846776135200151,USER00211,Food,Android,Chennai,240.88.10.102,39,0
TXN0010926,2025-07-02 13:47:24.652966,593.6648180659791,USER00018,Groceries,iOS,Kolkata,231.164.199.23,36,0
TXN0010927,2025-09-11 20:36:05.652966,458.3003148681395,USER00273,Transport,Android,Bhopal,135.155.142.0,36,0
TXN0010928,2025-08-24 04:23:42.652966,1457.0733988268428,USER00210,Healthcare,iOS,Kolkata,139.230.102.214,39,0
TXN0010929,2025-08-20 10:07:56.652966,223.56006682281568,USER00467,Transport,Android,Bangalore,133.193.141.151,33,0
TXN0010930,2025-08-03 07:43:24.652966,833.614447155109,USER00117,Retail,iOS,Mumbai,127.150.234.28,33,0
TXN0010931,2025-09-02 23:58:16.652966,46.36924033333877,USER00104,Retail,Android,Ahmedabad,167.146.233.167,43,0
TXN0010932,2025-09-08 15:36:15.652966,349.11170568024204,USER00077,Utilities,Android,Lucknow,120.177.120.251,39,0
TXN0010933,2025-07-30 20:28:51.652966,162.19062821633491,USER00315,Groceries,Web,Delhi,255.85.205.9,45,1
TXN0010934,2025-08-17 04:04:31.652966,28.079029470381958,USER00011,Healthcare,iOS,Bhopal,210.10.66.127,42,0
TXN0010935,2025-09-27 03:33:44.652966,53234.441581162624,USER00381,Entertainment,Android,Kochi,232.75.5.8,40,1
TXN0010936,2025-07-30 07:07:47.652966,145.97820187743073,USER00051,Transport,iOS,Kolkata,103.88.241.4,48,0
TXN0010937,2025-09-13 09:06:27.652966,555.4917873811835,USER00007,Utilities,iOS,Delhi,207.246.71.137,48,1
TXN0010938,2025-08-26 20:39:56.652966,819.2133421825596,USER00411,Transport,Web,Hyderabad,208.160.160.103,43,0
TXN0010939,2025-09-04 21:44:40.652966,1278.7346789228131,USER00443,Groceries,Android,Pune,101.75.76.92,39,0
TXN0010940,2025-07-16 10:30:46.652966,321.6579981195808,USER00037,Healthcare,Android,Pune,143.61.65.52,35,0
TXN0010941,2025-09-17 18:55:52.652966,680.775148004554,USER00261,Retail,iOS,Mumbai,202.10.104.163,43,0
TXN0010942,2025-08-26 00:52:06.652966,43524.89603850464,USER00062,Healthcare,Web,Jaipur,237.111.89.76,39,0
TXN0010943,2025-09-10 21:24:49.652966,330.3381414942359,USER00200,Transport,Android,Mumbai,158.85.253.73,25,0
TXN0010944,2025-09-28 04:58:08.652966,394.85612635903794,USER00330,Retail,Android,Ahmedabad,157.156.132.70,45,0
TXN0010945,2025-09-29 16:52:47.652966,250.83333998424106,USER00485,Entertainment,iOS,Kochi,168.36.200.29,46,0
TXN0010946,2025-08-14 01:57:51.652966,38156.777691532094,USER00090,Utilities,Android,Mumbai,232.109.41.130,33,0
TXN0010947,2025-08-04 00:58:31.652966,1981.3261065714855,USER00079,Food,iOS,Kochi,239.138.85.84,47,1
TXN0010948,2025-09-07 01:36:44.652966,834.2040638044742,USER00055,Groceries,Android,Bangalore,154.98.64.90,38,0
TXN0010949,2025-07-13 01:29:52.652966,121.33071296641869,USER00400,Groceries,Android,Lucknow,228.154.217.202,43,0
TXN0010950,2025-09-11 04:37:46.652966,5945.594442769611,USER00221,Electronics,Web,Chennai,130.227.41.23,42,0
TXN0010951,2025-08-17 15:53:26.652966,88904.49417797891,USER00092,Healthcare,Android,Jaipur,230.48.204.100,43,0
TXN0010952,2025-09-27 13:20:31.652966,721.1825045544791,USER00074,Healthcare,Android,Ahmedabad,137.56.122.116,39,0
TXN0010953,2025-07-06 01:10:44.652966,418.0531620112004,USER00056,Retail,Web,Bhopal,214.162.91.41,50,0
TXN0010954,2025-07-15 16:39:48.652966,145.2917236831758,USER00232,Electronics,Android,Kochi,166.176.182.154,50,0
TXN0010955,2025-09-05 23:39:27.652966,716.7152735395468,USER00179,Transport,iOS,Kochi,165.228.67.79,47,0
TXN0010956,2025-08-24 15:36:48.652966,22679.553384227944,USER00452,Transport,iOS,Bhopal,222.14.26.135,41,0
TXN0010957,2025-07-13 12:07:28.652966,186.5514629845559,USER00430,Groceries,Web,Kolkata,232.252.134.130,31,0
TXN0010958,2025-08-01 01:40:01.652966,661.0064040008348,USER00061,Transport,Android,Chennai,142.89.175.231,34,0
TXN0010959,2025-07-04 13:33:41.652966,78803.69459703923,USER00360,Food,Web,Lucknow,151.16.111.251,47,0
TXN0010960,2025-08-10 03:38:56.652966,75909.79927504717,USER00117,Food,Web,Jaipur,164.186.26.108,33,0
TXN0010961,2025-08-31 02:42:50.652966,464.56340933372934,USER00078,Food,Android,Mumbai,212.137.113.74,45,0
TXN0010962,2025-09-21 19:10:07.652966,878.1058708598181,USER00236,Electronics,Android,Kochi,112.26.204.2,44,0
TXN0010963,2025-07-23 13:16:14.652966,42.492478172638556,USER00033,Entertainment,Android,Hyderabad,240.126.1.232,37,0
TXN0010964,2025-08-14 10:58:31.652966,73604.01428056568,USER00055,Utilities,Web,Ahmedabad,224.124.222.195,38,0
TXN0010965,2025-08-05 20:34:15.652966,699.8173381372961,USER00243,Food,Web,Pune,223.186.182.226,41,0
TXN0010966,2025-07-11 03:16:48.652966,978.256607867884,USER00274,Retail,Web,Ahmedabad,224.47.162.239,32,0
TXN0010967,2025-08-02 20:16:21.652966,279.389336253992,USER00396,Electronics,Android,Bangalore,159.115.119.170,38,0
TXN0010968,2025-07-07 12:01:16.652966,186.84961416535202,USER00074,Groceries,Web,Kolkata,156.108.255.19,39,0
TXN0010969,2025-08-30 04:52:43.652966,726.5528816912251,USER00021,Groceries,Web,Mumbai,147.126.149.28,46,1
TXN0010970,2025-09-02 10:09:01.652966,20179.628400789188,USER00353,Entertainment,Android,Ahmedabad,183.223.148.234,44,0
TXN0010971,2025-07-21 02:30:55.652966,220.3426111326139,USER00462,Retail,Android,Delhi,197.53.86.237,44,0
TXN0010972,2025-08-27 19:16:38.652966,364.864637786035,USER00201,Food,Web,Lucknow,234.61.78.22,37,0
TXN0010973,2025-08-22 06:27:48.652966,32230.501020584765,USER00154,Retail,iOS,Bangalore,218.205.79.143,44,0
TXN0010974,2025-07-23 17:24:58.652966,224.38749306370767,USER00254,Retail,Web,Lucknow,238.18.180.81,31,0
TXN0010975,2025-09-16 00:18:20.652966,93228.79880924422,USER00207,Electronics,iOS,Delhi,140.134.68.232,42,1
TXN0010976,2025-09-14 15:14:41.652966,292.63090648417494,USER00149,Food,Web,Mumbai,183.218.59.230,53,0
TXN0010977,2025-07-29 03:24:03.652966,319.7672971243481,USER00406,Entertainment,iOS,Delhi,162.228.77.27,48,0
TXN0010978,2025-07-21 03:50:03.652966,259.0194814103345,USER00183,Entertainment,Android,Lucknow,120.243.11.32,50,0
TXN0010979,2025-07-04 08:19:32.652966,163.56382008261608,USER00302,Transport,Android,Delhi,128.228.164.169,33,0
TXN0010980,2025-07-10 06:33:40.652966,38068.45806390989,USER00297,Electronics,Web,Hyderabad,185.200.232.235,34,0
TXN0010981,2025-08-23 10:22:30.652966,490.33965933666315,USER00491,Electronics,Android,Chennai,175.245.126.188,27,0
TXN0010982,2025-09-22 15:08:55.652966,140.3109856098377,USER00261,Electronics,Web,Lucknow,128.22.214.232,43,0
TXN0010983,2025-08-14 09:46:34.652966,42273.816245748174,USER00044,Electronics,Web,Chennai,177.152.133.21,44,1
TXN0010984,2025-09-05 21:27:20.652966,733.0366024387256,USER00144,Transport,Android,Mumbai,225.63.204.249,43,0
TXN0010985,2025-09-05 08:37:35.652966,116.80339204494193,USER00244,Utilities,iOS,Lucknow,225.26.120.9,37,0
TXN0010986,2025-07-10 15:23:11.652966,312.9066257248395,USER00419,Food,Web,Bhopal,142.146.69.112,41,0
TXN0010987,2025-08-20 20:20:05.652966,884.6939419221181,USER00005,Retail,iOS,Delhi,100.4.109.114,55,0
TXN0010988,2025-08-09 10:51:26.652966,33229.185275454205,USER00062,Groceries,iOS,Bangalore,177.61.245.61,39,0
TXN0010989,2025-07-21 00:53:06.652966,160.0944361885238,USER00346,Entertainment,Android,Bhopal,181.160.9.100,35,0
TXN0010990,2025-08-18 18:39:02.652966,63.478569698661644,USER00026,Retail,Web,Jaipur,149.28.117.5,31,0
TXN0010991,2025-08-02 00:12:46.652966,8437.555765627889,USER00317,Healthcare,Android,Kochi,148.189.137.105,42,0
TXN0010992,2025-08-29 17:16:33.652966,85.25357978001497,USER00435,Healthcare,Web,Kolkata,126.127.225.112,37,0
TXN0010993,2025-08-29 21:43:01.652966,178.71386877873468,USER00325,Electronics,iOS,Bhopal,127.77.189.14,45,0
TXN0010994,2025-08-20 19:47:42.652966,631.4844936063633,USER00184,Retail,Web,Chennai,169.55.255.186,37,1
TXN0010995,2025-07-07 14:23:02.652966,119.15704709007788,USER00306,Electronics,iOS,Lucknow,244.236.116.70,40,0
TXN0010996,2025-09-28 08:37:06.652966,514.6980999199004,USER00381,Groceries,Android,Bangalore,145.68.246.19,40,0
TXN0010997,2025-09-04 21:27:42.652966,62311.8203478059,USER00036,Healthcare,Android,Lucknow,251.73.120.202,45,0
TXN0010998,2025-08-06 05:07:32.652966,222.69361852603592,USER00408,Electronics,Android,Mumbai,153.48.19.214,41,0
